;Identifiant du compteur;Nom du compteur;Identifiant du site de comptage;Nom du site de comptage;Comptage horaire;Date et heure de comptage;Date d'installation du site de comptage;Coordonnées géographiques;mois_annee_comptage;date_heure;annee;mois;jour;jour_sem;heure;Saisons;Lat;Lon;code_postal;degrés;pluie%;vent_kmh;coco
92;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-01-05T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 04:00:00;2022;1;5;2;4;hiver;48.83504;2.33314;75014;3.1;75.0;11.2;Clair
93;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;62.0;2022-01-02T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-02 11:00:00;2022;1;2;6;11;hiver;48.83504;2.33314;75014;13.5;75.0;16.6;Nuageux
94;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;59.0;2022-01-06T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 15:00:00;2022;1;6;3;15;hiver;48.83504;2.33314;75014;6.0;57.0;7.6;Nuageux
95;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;88.0;2022-01-05T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 10:00:00;2022;1;5;2;10;hiver;48.83504;2.33314;75014;3.9;78.0;11.2;Clair
96;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;58.0;2022-01-02T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-02 13:00:00;2022;1;2;6;13;hiver;48.83504;2.33314;75014;13.5;79.0;14.8;Nuageux
97;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;54.0;2022-01-06T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 17:00:00;2022;1;6;3;17;hiver;48.83504;2.33314;75014;5.0;66.0;9.4;Nuageux
98;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;67.0;2022-01-05T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 14:00:00;2022;1;5;2;14;hiver;48.83504;2.33314;75014;6.7;65.0;16.6;Clair
99;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;51.0;2022-01-02T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-02 17:00:00;2022;1;2;6;17;hiver;48.83504;2.33314;75014;13.6;78.0;22.3;Nuageux
100;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-01-06T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 20:00:00;2022;1;6;3;20;hiver;48.83504;2.33314;75014;4.4;82.0;13.0;Nuageux
101;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;75.0;2022-01-05T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 15:00:00;2022;1;5;2;15;hiver;48.83504;2.33314;75014;6.6;65.0;16.6;Clair
102;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-01-02T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-02 20:00:00;2022;1;2;6;20;hiver;48.83504;2.33314;75014;13.2;74.0;22.3;Nuageux
103;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;21.0;2022-01-06T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 21:00:00;2022;1;6;3;21;hiver;48.83504;2.33314;75014;4.1;82.0;11.2;Nuageux
104;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;90.0;2022-01-05T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 18:00:00;2022;1;5;2;18;hiver;48.83504;2.33314;75014;5.6;71.0;7.6;Clair
105;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-03T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 00:00:00;2022;1;3;0;0;hiver;48.83504;2.33314;75014;11.9;77.0;14.8;Nuageux
106;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-07T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 00:00:00;2022;1;7;4;0;hiver;48.83504;2.33314;75014;3.9;80.0;18.4;Pluie
107;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;17.0;2022-01-05T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 21:00:00;2022;1;5;2;21;hiver;48.83504;2.33314;75014;4.8;74.0;9.4;Clair
108;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-03T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 03:00:00;2022;1;3;0;3;hiver;48.83504;2.33314;75014;10.9;83.0;11.2;Nuageux
109;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-07T01:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 01:00:00;2022;1;7;4;1;hiver;48.83504;2.33314;75014;3.0;91.0;14.8;Pluie
110;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-01-06T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 03:00:00;2022;1;6;3;3;hiver;48.83504;2.33314;75014;1.9;87.0;7.6;Clair
111;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;9.0;2022-01-03T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 06:00:00;2022;1;3;0;6;hiver;48.83504;2.33314;75014;11.0;83.0;14.8;Nuageux
112;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;7.0;2022-01-07T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 06:00:00;2022;1;7;4;6;hiver;48.83504;2.33314;75014;3.9;88.0;16.6;Pluie
113;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;125.0;2022-01-06T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 09:00:00;2022;1;6;3;9;hiver;48.83504;2.33314;75014;2.9;84.0;5.4;Clair
114;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;205.0;2022-01-03T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 08:00:00;2022;1;3;0;8;hiver;48.83504;2.33314;75014;11.0;84.0;13.0;Nuageux
115;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;174.0;2022-01-07T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 08:00:00;2022;1;7;4;8;hiver;48.83504;2.33314;75014;5.1;88.0;13.0;Nuageux
116;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;52.0;2022-01-06T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 11:00:00;2022;1;6;3;11;hiver;48.83504;2.33314;75014;5.0;75.0;7.6;Nuageux
117;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;36.0;2022-01-03T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 10:00:00;2022;1;3;0;10;hiver;48.83504;2.33314;75014;11.4;85.0;14.8;Nuageux
118;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;66.0;2022-01-07T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 18:00:00;2022;1;7;4;18;hiver;48.83504;2.33314;75014;7.3;76.0;16.6;Pluie
119;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-07T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 02:00:00;2022;1;7;4;2;hiver;48.83504;2.33314;75014;3.1;92.0;14.8;Pluie
120;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;33.0;2022-01-03T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 16:00:00;2022;1;3;0;16;hiver;48.83504;2.33314;75014;11.7;92.0;13.0;Pluie
121;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;13.0;2022-01-07T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 21:00:00;2022;1;7;4;21;hiver;48.83504;2.33314;75014;6.7;88.0;20.5;Pluie
122;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-07T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 03:00:00;2022;1;7;4;3;hiver;48.83504;2.33314;75014;3.3;92.0;11.2;Pluie
123;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-01-03T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-03 23:00:00;2022;1;3;0;23;hiver;48.83504;2.33314;75014;11.7;92.0;14.8;Pluie
124;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-01-08T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 02:00:00;2022;1;8;5;2;hiver;48.83504;2.33314;75014;4.6;80.0;11.2;Clair
125;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;50.0;2022-01-07T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 07:00:00;2022;1;7;4;7;hiver;48.83504;2.33314;75014;4.4;88.0;14.8;Nuageux
126;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-04T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 02:00:00;2022;1;4;1;2;hiver;48.83504;2.33314;75014;11.5;95.0;9.4;Pluie
127;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;43.0;2022-01-08T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 12:00:00;2022;1;8;5;12;hiver;48.83504;2.33314;75014;7.8;93.0;14.8;Pluie
128;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;38.0;2022-01-07T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 10:00:00;2022;1;7;4;10;hiver;48.83504;2.33314;75014;5.1;91.0;13.0;Nuageux
129;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;166.0;2022-01-04T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 08:00:00;2022;1;4;1;8;hiver;48.83504;2.33314;75014;8.0;92.0;9.4;Pluie
130;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;36.0;2022-01-08T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 15:00:00;2022;1;8;5;15;hiver;48.83504;2.33314;75014;8.4;92.0;22.3;Pluie
131;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;52.0;2022-01-07T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 12:00:00;2022;1;7;4;12;hiver;48.83504;2.33314;75014;7.2;75.0;20.5;Nuageux
132;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;120.0;2022-01-04T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 09:00:00;2022;1;4;1;9;hiver;48.83504;2.33314;75014;8.1;91.0;9.4;Pluie
133;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;37.0;2022-01-08T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 16:00:00;2022;1;8;5;16;hiver;48.83504;2.33314;75014;8.5;90.0;24.1;Pluie
134;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;50.0;2022-01-07T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 14:00:00;2022;1;7;4;14;hiver;48.83504;2.33314;75014;8.3;67.0;18.4;Pluie
135;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;64.0;2022-01-04T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 10:00:00;2022;1;4;1;10;hiver;48.83504;2.33314;75014;8.3;93.0;7.6;Pluie
136;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;7.0;2022-01-09T01:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 01:00:00;2022;1;9;6;1;hiver;48.83504;2.33314;75014;6.0;79.0;16.6;Pluie
137;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;43.0;2022-01-07T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 15:00:00;2022;1;7;4;15;hiver;48.83504;2.33314;75014;8.0;65.0;20.5;Pluie
138;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;56.0;2022-01-04T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 11:00:00;2022;1;4;1;11;hiver;48.83504;2.33314;75014;8.6;93.0;9.4;Pluie
139;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-09T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 04:00:00;2022;1;9;6;4;hiver;48.83504;2.33314;75014;5.5;85.0;9.4;Nuageux
140;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;56.0;2022-01-07T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 16:00:00;2022;1;7;4;16;hiver;48.83504;2.33314;75014;7.6;69.0;16.6;Pluie
141;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;72.0;2022-01-04T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 18:00:00;2022;1;4;1;18;hiver;48.83504;2.33314;75014;8.8;72.0;14.8;Nuageux
142;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-01-09T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 05:00:00;2022;1;9;6;5;hiver;48.83504;2.33314;75014;5.4;84.0;11.2;Nuageux
143;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;57.0;2022-01-07T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 17:00:00;2022;1;7;4;17;hiver;48.83504;2.33314;75014;7.4;72.0;13.0;Pluie
144;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;60.0;2022-01-04T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-04 19:00:00;2022;1;4;1;19;hiver;48.83504;2.33314;75014;8.5;78.0;18.4;Pluie
145;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-01-09T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 07:00:00;2022;1;9;6;7;hiver;48.83504;2.33314;75014;4.9;89.0;13.0;Nuageux
146;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;29.0;2022-01-07T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 19:00:00;2022;1;7;4;19;hiver;48.83504;2.33314;75014;6.2;87.0;18.4;Pluie
147;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-05T01:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 01:00:00;2022;1;5;2;1;hiver;48.83504;2.33314;75014;4.1;73.0;11.2;Clair
148;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;10.0;2022-01-09T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 08:00:00;2022;1;9;6;8;hiver;48.83504;2.33314;75014;4.8;92.0;3.6;Nuageux
149;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;22.0;2022-01-07T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 20:00:00;2022;1;7;4;20;hiver;48.83504;2.33314;75014;6.3;88.0;20.5;Pluie
150;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-05T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 02:00:00;2022;1;5;2;2;hiver;48.83504;2.33314;75014;3.9;71.0;11.2;Clair
151;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-01-09T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 09:00:00;2022;1;9;6;9;hiver;48.83504;2.33314;75014;4.6;91.0;18.4;Nuageux
152;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;9.0;2022-01-07T22:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 22:00:00;2022;1;7;4;22;hiver;48.83504;2.33314;75014;6.9;80.0;22.3;Pluie
153;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-01-05T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 05:00:00;2022;1;5;2;5;hiver;48.83504;2.33314;75014;3.0;75.0;11.2;Clair
154;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;36.0;2022-01-09T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 14:00:00;2022;1;9;6;14;hiver;48.83504;2.33314;75014;5.1;90.0;7.6;Pluie
155;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;14.0;2022-01-07T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-07 23:00:00;2022;1;7;4;23;hiver;48.83504;2.33314;75014;6.1;75.0;20.5;Pluie
156;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;13.0;2022-01-05T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 06:00:00;2022;1;5;2;6;hiver;48.83504;2.33314;75014;2.9;77.0;11.2;Clair
157;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;29.0;2022-01-09T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 18:00:00;2022;1;9;6;18;hiver;48.83504;2.33314;75014;5.5;87.0;5.4;Nuageux
158;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;6.0;2022-01-08T01:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 01:00:00;2022;1;8;5;1;hiver;48.83504;2.33314;75014;4.8;83.0;11.2;Nuageux
159;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;219.0;2022-01-05T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 08:00:00;2022;1;5;2;8;hiver;48.83504;2.33314;75014;2.4;82.0;14.8;Clair
160;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;25.0;2022-01-09T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-09 19:00:00;2022;1;9;6;19;hiver;48.83504;2.33314;75014;5.4;88.0;5.4;Nuageux
161;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-01-08T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 03:00:00;2022;1;8;5;3;hiver;48.83504;2.33314;75014;3.8;84.0;9.4;Nuageux
162;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;76.0;2022-01-05T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 12:00:00;2022;1;5;2;12;hiver;48.83504;2.33314;75014;6.1;69.0;13.0;Clair
163;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-10T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 02:00:00;2022;1;10;0;2;hiver;48.83504;2.33314;75014;4.8;96.0;1.8;Nuageux
164;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-01-08T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 07:00:00;2022;1;8;5;7;hiver;48.83504;2.33314;75014;4.1;89.0;13.0;Nuageux
165;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;60.0;2022-01-05T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 13:00:00;2022;1;5;2;13;hiver;48.83504;2.33314;75014;6.5;66.0;18.4;Clair
166;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-10T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 03:00:00;2022;1;10;0;3;hiver;48.83504;2.33314;75014;4.5;96.0;3.6;Nuageux
167;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;31.0;2022-01-08T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 08:00:00;2022;1;8;5;8;hiver;48.83504;2.33314;75014;4.5;90.0;9.4;Pluie
168;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;77.0;2022-01-05T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 16:00:00;2022;1;5;2;16;hiver;48.83504;2.33314;75014;6.2;66.0;13.0;Clair
169;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-10T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 04:00:00;2022;1;10;0;4;hiver;48.83504;2.33314;75014;4.2;96.0;5.4;Nuageux
170;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;51.0;2022-01-08T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 11:00:00;2022;1;8;5;11;hiver;48.83504;2.33314;75014;7.7;92.0;18.4;Pluie
171;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;55.0;2022-01-05T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 17:00:00;2022;1;5;2;17;hiver;48.83504;2.33314;75014;5.8;71.0;7.6;Clair
172;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;8.0;2022-01-10T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 06:00:00;2022;1;10;0;6;hiver;48.83504;2.33314;75014;3.5;97.0;3.6;Nuageux
173;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;25.0;2022-01-08T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 13:00:00;2022;1;8;5;13;hiver;48.83504;2.33314;75014;8.0;93.0;16.6;Pluie
174;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;63.0;2022-01-05T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 19:00:00;2022;1;5;2;19;hiver;48.83504;2.33314;75014;5.2;72.0;7.6;Clair
175;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;56.0;2022-01-10T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 07:00:00;2022;1;10;0;7;hiver;48.83504;2.33314;75014;3.5;97.0;9.4;Nuageux
176;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;19.0;2022-01-08T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 14:00:00;2022;1;8;5;14;hiver;48.83504;2.33314;75014;8.2;93.0;20.5;Pluie
177;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;40.0;2022-01-05T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-05 20:00:00;2022;1;5;2;20;hiver;48.83504;2.33314;75014;5.1;73.0;9.4;Clair
178;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;170.0;2022-01-10T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 09:00:00;2022;1;10;0;9;hiver;48.83504;2.33314;75014;2.8;98.0;7.6;Nuageux
179;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;30.0;2022-01-08T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-08 17:00:00;2022;1;8;5;17;hiver;48.83504;2.33314;75014;8.6;93.0;25.9;Pluie
180;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-01-06T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-06 00:00:00;2022;1;6;3;0;hiver;48.83504;2.33314;75014;3.5;80.0;5.4;Clair
181;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;37.0;2022-01-10T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-01;2022-01-10 11:00:00;2022;1;10;0;11;hiver;48.83504;2.33314;75014;3.8;98.0;7.6;Nuageux
